NAME,DATE,COUNTRY,ACCURACY,STRAIN,SOURCE,ACCESSION,STUDY ACCESSION,SANGER LANE,PMID,LATITUDE,LONGITUDE
10540_1_50_Viety3-226_1997,1997,Vietnam,1,ty3-226,Blood,ERR352647,ERP001718,10540_1#50,25961941,14.058324,108.277199
10540_1_48_Viect1-105_1994,1994,Vietnam,1,ct1-105,Blood,ERR352645,ERP001718,10540_1#48,25961941,14.058324,108.277199
10540_1_51_Viect1-107_1994,1994,Vietnam,1,ct1-107,Blood,ERR352648,ERP001718,10540_1#51,25961941,14.058324,108.277199
10540_1_52_Viety3-205_1997,1997,Vietnam,1,ty3-205,Blood,ERR352649,ERP001718,10540_1#52,25961941,14.058324,108.277199
10540_1_54_Vieipt51_1997,1997,Vietnam,1,ipt51,Blood,ERR352651,ERP001718,10540_1#54,25961941,14.058324,108.277199
10540_1_53_Viety3-243_1998,1998,Vietnam,1,ty3-243,Blood,ERR352650,ERP001718,10540_1#53,25961941,14.058324,108.277199
10540_1_58_Viety2-173_1995,1995,Vietnam,1,ty2-173,Blood,ERR352655,ERP001718,10540_1#58,25961941,14.058324,108.277199
10540_1_55_Viety3-206_1997,1997,Vietnam,1,ty3-206,Blood,ERR352652,ERP001718,10540_1#55,25961941,14.058324,108.277199
10540_1_57_Viedty1-80_1997,1997,Vietnam,1,dty1-80,Blood,ERR352654,ERP001718,10540_1#57,25961941,14.058324,108.277199
10540_1_60_Viety3-254_1998,1998,Vietnam,1,ty3-254,Blood,ERR352657,ERP001718,10540_1#60,25961941,14.058324,108.277199
10540_1_61_Viect1-66_1994,1994,Vietnam,1,ct1-66,Blood,ERR352658,ERP001718,10540_1#61,25961941,14.058324,108.277199
10540_1_62_Vieas118_1998,1998,Vietnam,1,as118,Blood,ERR352659,ERP001718,10540_1#62,25961941,14.058324,108.277199
10540_1_63_Vieipt61_1997,1997,Vietnam,1,ipt61,Blood,ERR352661,ERP001718,10540_1#63,25961941,14.058324,108.277199
10540_1_65_Viety3-269_1998,1998,Vietnam,1,ty3-269,Blood,ERR352663,ERP001718,10540_1#65,25961941,14.058324,108.277199
10540_1_59_Viety3-207_1997,1997,Vietnam,1,ty3-207,Blood,ERR352656,ERP001718,10540_1#59,25961941,14.058324,108.277199
10540_1_64_Viety3-191_1997,1997,Vietnam,1,ty3-191,Blood,ERR352662,ERP001718,10540_1#64,25961941,14.058324,108.277199
10540_1_67_Viety3-211_1997,1997,Vietnam,1,ty3-211,Blood,ERR352667,ERP001718,10540_1#67,25961941,14.058324,108.277199
10540_1_66_Vieas250_1999,1999,Vietnam,1,as250,Blood,ERR352665,ERP001718,10540_1#66,25961941,14.058324,108.277199
10540_1_68_Viect1-70_1994,1994,Vietnam,1,ct1-70,Blood,ERR352669,ERP001718,10540_1#68,25961941,14.058324,108.277199
10540_1_70_Viety3-194_1997,1997,Vietnam,1,ty3-194,Blood,ERR352673,ERP001718,10540_1#70,25961941,14.058324,108.277199
10540_1_73_Viety3-196_1997,1997,Vietnam,1,ty3-196,Blood,ERR352679,ERP001718,10540_1#73,25961941,14.058324,108.277199
10540_1_74_Viety3-222_1997,1997,Vietnam,1,ty3-222,Blood,ERR352681,ERP001718,10540_1#74,25961941,14.058324,108.277199
10540_1_72_Vieipt83_1998,1998,Vietnam,1,ipt83,Blood,ERR352677,ERP001718,10540_1#72,25961941,14.058324,108.277199
10540_1_78_Viect1-69_1994,1994,Vietnam,1,ct1-69,Blood,ERR352689,ERP001718,10540_1#78,25961941,14.058324,108.277199
10540_1_76_Viety3-197_1997,1997,Vietnam,1,ty3-197,Blood,ERR352685,ERP001718,10540_1#76,25961941,14.058324,108.277199
10540_1_69_Vieas252_1999,1999,Vietnam,1,as252,Blood,ERR352671,ERP001718,10540_1#69,25961941,14.058324,108.277199
10540_1_82_Vieipt19_1995,1995,Vietnam,1,ipt19,Blood,ERR352697,ERP001718,10540_1#82,25961941,14.058324,108.277199
10540_1_77_Viety3-213_1997,1997,Vietnam,1,ty3-213,Blood,ERR352687,ERP001718,10540_1#77,25961941,14.058324,108.277199
10540_1_79_Vieipt16_1995,1995,Vietnam,1,ipt16,Blood,ERR352691,ERP001718,10540_1#79,25961941,14.058324,108.277199
10540_1_88_Viety2-106_1994,1994,Vietnam,1,ty2-106,Blood,ERR352709,ERP001718,10540_1#88,25961941,14.058324,108.277199
10540_1_85_Viety2-105_1994,1994,Vietnam,1,ty2-105,Blood,ERR352703,ERP001718,10540_1#85,25961941,14.058324,108.277199
10540_1_86_Viety2-138_1994,1994,Vietnam,1,ty2-138,Blood,ERR352705,ERP001718,10540_1#86,25961941,14.058324,108.277199
10540_1_89_Viety2-141_1994,1994,Vietnam,1,ty2-141,Blood,ERR352711,ERP001718,10540_1#89,25961941,14.058324,108.277199
10540_1_90_Viety2-143_1994,1994,Vietnam,1,ty2-143,Blood,ERR352713,ERP001718,10540_1#90,25961941,14.058324,108.277199
10540_1_83_Viety3-199_1997,1997,Vietnam,1,ty3-199,Blood,ERR352699,ERP001718,10540_1#83,25961941,14.058324,108.277199
10540_1_91_Viety2-113_1994,1994,Vietnam,1,ty2-113,Blood,ERR352715,ERP001718,10540_1#91,25961941,14.058324,108.277199
10540_1_94_Viety2-154_1994,1994,Vietnam,1,ty2-154,Blood,ERR352721,ERP001718,10540_1#94,25961941,14.058324,108.277199
10540_1_96_Viety2-119_1994,1994,Vietnam,1,ty2-119,Blood,ERR352725,ERP001718,10540_1#96,25961941,14.058324,108.277199
10540_1_93_Viety2-133_1994,1994,Vietnam,1,ty2-133,Blood,ERR352719,ERP001718,10540_1#93,25961941,14.058324,108.277199
10541_1_57_ArgST1134_01_2001,2001,Argentina,1,ST1134/01,Stool,ERR353330,ERP001718,10541_1#57,25961941,-38.416097,-63.616672
10540_1_92_Viety2-116_1994,1994,Vietnam,1,ty2-116,Blood,ERR352717,ERP001718,10540_1#92,25961941,14.058324,108.277199
10541_1_58_ArgST1197_88_1988,1988,Argentina,1,ST1197/88,Urine,ERR353331,ERP001718,10541_1#58,25961941,-38.416097,-63.616672
10541_1_62_ArgST1625_88_1988,1988,Argentina,1,ST1625/88,Stool,ERR353334,ERP001718,10541_1#62,25961941,-38.416097,-63.616672
10541_1_60_ArgST1309_04_2004,2004,Argentina,1,ST1309/04,Blood,ERR353332,ERP001718,10541_1#60,25961941,-38.416097,-63.616672
10541_1_66_ArgST2338_98_1905,1905,Argentina,1,ST2338/98,Blood,ERR353336,ERP001718,10541_1#66,25961941,-38.416097,-63.616672
10541_1_68_ArgST3090_99_1999,1999,Argentina,1,ST3090/99,Stool,ERR353338,ERP001718,10541_1#68,25961941,-38.416097,-63.616672
10541_1_71_ArgST472_01_1905,1905,Argentina,1,ST472/01,Stool,ERR353339,ERP001718,10541_1#71,25961941,-38.416097,-63.616672
10541_1_73_ArgST805_02_2002,2002,Argentina,1,ST805/02,Stool,ERR353340,ERP001718,10541_1#73,25961941,-38.416097,-63.616672
10541_2_2_SudMDUST111_2008,2008,Sudan,1,MDUST111,Urine,ERR352942,ERP001718,10541_2#2,25961941,12.862807,30.217636
10541_1_74_ArgST821_98_1905,1905,Argentina,1,ST821/98,Stool,ERR353341,ERP001718,10541_1#74,25961941,-38.416097,-63.616672
10541_2_3_SamMDUST114_2009,2009,Samoa,1,MDUST114,Blood,ERR357440,ERP001718,10541_2#3,25961941,-13.759029,-172.104629
10541_1_75_ArgST860_95_1905,1905,Argentina,1,ST860/95,Stool,ERR353342,ERP001718,10541_1#75,25961941,-38.416097,-63.616672
10541_2_1_PNGMDUST107_2007,2007,Papua New Guinea,1,MDUST107,Blood,ERR352941,ERP001718,10541_2#1,25961941,-6.314993,143.95555
10541_2_4_BurMDUST138_2012,2012,Myanmar,1,MDUST138,Stool,ERR357441,ERP001718,10541_2#4,25961941,21.913965,95.956223
10541_2_5_IndMDUST155_2012,2012,India,1,MDUST155,Blood,ERR357442,ERP001718,10541_2#5,25961941,20.593684,78.96288
10541_2_6_IndMDUST160_2012,2012,India,1,MDUST160,Stool,ERR357443,ERP001718,10541_2#6,25961941,20.593684,78.96288
10541_2_7_IndMDUST164_2011,2011,India,1,MDUST164,Blood,ERR357444,ERP001718,10541_2#7,25961941,20.593684,78.96288
10541_2_10_UnkMDUST181_2011,2011,Unknown,,MDUST181,Blood,ERR352943,ERP001718,10541_2#10,25961941,,
10541_2_9_IndMDUST180_2011,2011,India,1,MDUST180,Blood,ERR357446,ERP001718,10541_2#9,25961941,20.593684,78.96288
10541_2_12_IndoMDUST188_2011,2011,Indonesia,1,MDUST188,Blood,ERR352945,ERP001718,10541_2#12,25961941,-0.789275,113.921327
10541_2_11_IndMDUST186_2011,2011,India,1,MDUST186,Blood,ERR352944,ERP001718,10541_2#11,25961941,20.593684,78.96288
10541_2_8_EtimorMDUST178_2011,2011,EastTimor,1,MDUST178,Stool,ERR357445,ERP001718,10541_2#8,25961941,-8.874217,125.727539
10541_2_16_IndMDUST210_2011,2011,India,1,MDUST210,Blood,ERR352949,ERP001718,10541_2#16,25961941,20.593684,78.96288
10541_2_15_IndMDUST209_2011,2011,India,1,MDUST209,Blood,ERR352948,ERP001718,10541_2#15,25961941,20.593684,78.96288
10541_2_13_IndMDUST189_2011,2011,India,1,MDUST189,Blood,ERR352946,ERP001718,10541_2#13,25961941,20.593684,78.96288
10541_2_14_AustraliaMDUST208_2010,2010,Australia,1,MDUST208,Blood,ERR352947,ERP001718,10541_2#14,25961941,-25.274398,133.775136
10541_2_17_IndMDUST212_2011,2011,India,1,MDUST212,Blood,ERR352950,ERP001718,10541_2#17,25961941,20.593684,78.96288
10541_2_19_LebMDUST219_2011,2011,Lebanon,1,MDUST219,Stool,ERR352952,ERP001718,10541_2#19,25961941,33.854721,35.862285
10541_2_18_IndMDUST213_2011,2011,India,1,MDUST213,Blood,ERR352951,ERP001718,10541_2#18,25961941,20.593684,78.96288
10541_2_20_IndMDUST224_2011,2011,India,1,MDUST224,Blood,ERR352953,ERP001718,10541_2#20,25961941,20.593684,78.96288
10541_2_24_PNGMDUST281_2002,2002,Papua New Guinea,1,MDUST281,Blood,ERR357449,ERP001718,10541_2#24,25961941,-6.314993,143.95555
10541_2_22_PNGMDUST277_2001,2001,Papua New Guinea,1,MDUST277,Blood,ERR357447,ERP001718,10541_2#22,25961941,-6.314993,143.95555
10541_2_21_IndMDUST225_2011,2011,India,1,MDUST225,Blood,ERR352954,ERP001718,10541_2#21,25961941,20.593684,78.96288
10541_2_25_SamMDUST284_2004,2004,Samoa,1,MDUST284,Blood,ERR357450,ERP001718,10541_2#25,25961941,-13.759029,-172.104629
10541_2_29_TonMDUST303_1980,1980,Tonga,1,MDUST303,Unknown,ERR357454,ERP001718,10541_2#29,25961941,-21.178986,-175.198242
10541_2_26_SamMDUST285_2004,2004,Samoa,1,MDUST285,Blood,ERR357451,ERP001718,10541_2#26,25961941,-13.759029,-172.104629
10541_2_27_PNGMDUST293_2009,2009,Papua New Guinea,1,MDUST293,Stool,ERR357452,ERP001718,10541_2#27,25961941,-6.314993,143.95555
10541_2_28_NepMDUST294_2010,2010,Nepal,1,MDUST294,Blood,ERR357453,ERP001718,10541_2#28,25961941,28.394857,84.124008
10541_2_30_PNGMDUST304_1990,1990,Papua New Guinea,1,MDUST304,Stool,ERR357455,ERP001718,10541_2#30,25961941,-6.314993,143.95555
10541_2_32_FijMDUST306_1981,1981,Fiji,1,MDUST306,Unknown,ERR357457,ERP001718,10541_2#32,25961941,-17.713371,178.065032
10541_2_31_PNGMDUST305_1990,1990,Papua New Guinea,1,MDUST305,Blood,ERR357456,ERP001718,10541_2#31,25961941,-6.314993,143.95555
10541_2_34_FijMDUST309_1981,1981,Fiji,1,MDUST309,Unknown,ERR357459,ERP001718,10541_2#34,25961941,-17.713371,178.065032
10541_2_36_FijMDUST312_1982,1982,Fiji,1,MDUST312,Stool,ERR357461,ERP001718,10541_2#36,25961941,-17.713371,178.065032
10541_2_35_FijMDUST311_1982,1982,Fiji,1,MDUST311,Stool,ERR357460,ERP001718,10541_2#35,25961941,-17.713371,178.065032
10541_2_37_VanMDUST315_1991,1991,Vanuatu,1,MDUST315,Stool,ERR357462,ERP001718,10541_2#37,25961941,-15.376706,166.959158
10541_2_38_FijMDUST316_1982,1982,Fiji,1,MDUST316,Unknown,ERR357463,ERP001718,10541_2#38,25961941,-17.713371,178.065032
10541_2_39_FijMDUST317_1982,1982,Fiji,1,MDUST317,Knee aspirate,ERR357464,ERP001718,10541_2#39,25961941,-17.713371,178.065032
10541_2_40_FijMDUST318_1982,1982,Fiji,1,MDUST318,Unknown,ERR357465,ERP001718,10541_2#40,25961941,-17.713371,178.065032
10541_2_41_FijMDUST320_1983,1983,Fiji,1,MDUST320,Stool,ERR357466,ERP001718,10541_2#41,25961941,-17.713371,178.065032
10541_2_45_PNGMDUST329_1992,1992,Papua New Guinea,1,MDUST329,Blood,ERR357470,ERP001718,10541_2#45,25961941,-6.314993,143.95555
10541_2_43_SamMDUST325_1992,1992,Samoa,1,MDUST325,Blood,ERR357468,ERP001718,10541_2#43,25961941,-13.759029,-172.104629
10541_2_42_FijMDUST323_1983,1983,Fiji,1,MDUST323,Blood,ERR357467,ERP001718,10541_2#42,25961941,-17.713371,178.065032
10541_2_44_FijMDUST327_1992,1992,Fiji,1,MDUST327,Blood,ERR357469,ERP001718,10541_2#44,25961941,-17.713371,178.065032
10541_2_46_PNGMDUST332_1992,1992,Papua New Guinea,1,MDUST332,Blood,ERR357471,ERP001718,10541_2#46,25961941,-6.314993,143.95555
10541_2_47_PNGMDUST333_1992,1992,Papua New Guinea,1,MDUST333,Blood,ERR357472,ERP001718,10541_2#47,25961941,-6.314993,143.95555
10541_2_48_FijMDUST334_1984,1984,Fiji,1,MDUST334,Blood,ERR357473,ERP001718,10541_2#48,25961941,-17.713371,178.065032
10541_2_50_FijMDUST341_1993,1993,Fiji,1,MDUST341,Stool,ERR357475,ERP001718,10541_2#50,25961941,-17.713371,178.065032
10541_2_49_FijMDUST340_1993,1993,Fiji,1,MDUST340,Stool,ERR357474,ERP001718,10541_2#49,25961941,-17.713371,178.065032
10541_2_51_FijMDUST342_1993,1993,Fiji,1,MDUST342,Stool,ERR357476,ERP001718,10541_2#51,25961941,-17.713371,178.065032
10541_2_52_FijMDUST344_1985,1985,Fiji,1,MDUST344,Stool,ERR357477,ERP001718,10541_2#52,25961941,-17.713371,178.065032
10541_2_54_FijMDUST349_1985,1985,Fiji,1,MDUST349,Stool,ERR357479,ERP001718,10541_2#54,25961941,-17.713371,178.065032
10541_2_53_PNGMDUST345_1985,1985,Papua New Guinea,1,MDUST345,Unknown,ERR357478,ERP001718,10541_2#53,25961941,-6.314993,143.95555
10541_2_55_PNGMDUST356_1994,1994,Papua New Guinea,1,MDUST356,Blood,ERR357480,ERP001718,10541_2#55,25961941,-6.314993,143.95555
10561_2_1_Nepnp4_2011,2011,Nepal,1,np4,Blood,ERR357576,ERP001718,10561_2#1,25961941,28.394857,84.124008
10541_2_56_PNGMDUST360_1998,1998,Papua New Guinea,1,MDUST360,Stool,ERR357481,ERP001718,10541_2#56,25961941,-6.314993,143.95555
10561_2_2_Nepnp41_2011,2011,Nepal,1,np41,Blood,ERR357577,ERP001718,10561_2#2,25961941,28.394857,84.124008
10561_2_4_Con3671_3_2011,2011,Democratic Republic of Congo,1,3671/3,Blood,ERR357579,ERP001718,10561_2#4,25961941,-4.038333,21.758664
10561_2_3_Nepnp94_2011,2011,Nepal,1,np94,Blood,ERR357578,ERP001718,10561_2#3,25961941,28.394857,84.124008
10561_2_8_Nepnp5_2011,2011,Nepal,1,np5,Blood,ERR357583,ERP001718,10561_2#8,25961941,28.394857,84.124008
10561_2_5_Con3332_3_2011,2011,Democratic Republic of Congo,1,3332/3,Blood,ERR357580,ERP001718,10561_2#5,25961941,-4.038333,21.758664
10561_2_6_Ind113717_2011,2011,India,1,ERL113717,Blood,ERR357581,ERP001718,10561_2#6,25961941,20.593684,78.96288
10561_2_9_Nepnp43_2011,2011,Nepal,1,np43,Blood,ERR357584,ERP001718,10561_2#9,25961941,28.394857,84.124008
10561_2_10_Nepnp95_2011,2011,Nepal,1,np95,Blood,ERR357585,ERP001718,10561_2#10,25961941,28.394857,84.124008
10561_2_12_Nepnp8_2011,2011,Nepal,1,np8,Blood,ERR357587,ERP001718,10561_2#12,25961941,28.394857,84.124008
10561_2_13_Nepnp44_2011,2011,Nepal,1,np44,Blood,ERR357588,ERP001718,10561_2#13,25961941,28.394857,84.124008
10561_2_15_Nepnp97_2011,2011,Nepal,1,np97,Blood,ERR357590,ERP001718,10561_2#15,25961941,28.394857,84.124008
10561_2_16_Con3632_3_2011,2011,Democratic Republic of Congo,1,3632/3,Blood,ERR357591,ERP001718,10561_2#16,25961941,-4.038333,21.758664
10561_2_14_Nepnp75_2011,2011,Nepal,1,np75,Blood,ERR357589,ERP001718,10561_2#14,25961941,28.394857,84.124008
10561_2_17_Con3139_3_2010,2010,Democratic Republic of Congo,1,3139/3,Blood,ERR357592,ERP001718,10561_2#17,25961941,-4.038333,21.758664
10561_2_19_Nepnp11_2011,2011,Nepal,1,np11,Blood,ERR357594,ERP001718,10561_2#19,25961941,28.394857,84.124008
10561_2_18_SamH12ESR01052_2012,2012,Samoa,1,H12ESR01052-001A,Blood,ERR357593,ERP001718,10561_2#18,25961941,-13.759029,-172.104629
10561_2_20_Nepnp99_2011,2011,Nepal,1,np99,Blood,ERR357595,ERP001718,10561_2#20,25961941,28.394857,84.124008
10561_2_23_SamH12ESR01946_2012,2012,Samoa,1,H12ESR01946-001A,Unknown,ERR357598,ERP001718,10561_2#23,25961941,-13.759029,-172.104629
10561_2_24_Viedtc97_1994,1994,Vietnam,1,dtc97,Blood,ERR357599,ERP001718,10561_2#24,25961941,14.058324,108.277199
10561_2_21_Con3182_3_2010,2010,Democratic Republic of Congo,1,3182/3,Blood,ERR357596,ERP001718,10561_2#21,25961941,-4.038333,21.758664
10561_2_26_Nepnp49_2011,2011,Nepal,1,np49,Blood,ERR357601,ERP001718,10561_2#26,25961941,28.394857,84.124008
10561_2_25_Nepnp12_2011,2011,Nepal,1,np12,Blood,ERR357600,ERP001718,10561_2#25,25961941,28.394857,84.124008
10561_2_28_Nepnp101_2011,2011,Nepal,1,np101,Blood,ERR357603,ERP001718,10561_2#28,25961941,28.394857,84.124008
10561_2_27_Nepnp81_2011,2011,Nepal,1,np81,Blood,ERR357602,ERP001718,10561_2#27,25961941,28.394857,84.124008
10561_2_29_Con3157_3_2010,2010,Democratic Republic of Congo,1,3157/3,Blood,ERR357604,ERP001718,10561_2#29,25961941,-4.038333,21.758664
10561_2_33_Nepnp83_2011,2011,Nepal,1,np83,Blood,ERR357608,ERP001718,10561_2#33,25961941,28.394857,84.124008
10561_2_31_Nepnp13_2011,2011,Nepal,1,np13,Blood,ERR357606,ERP001718,10561_2#31,25961941,28.394857,84.124008
10561_2_32_Nepnp50_2011,2011,Nepal,1,np50,Blood,ERR357607,ERP001718,10561_2#32,25961941,28.394857,84.124008
10561_2_34_Nepnp103_2011,2011,Nepal,1,np103,Blood,ERR357609,ERP001718,10561_2#34,25961941,28.394857,84.124008
10561_2_36_SamH12ESR04893_2012,2012,Samoa,1,H12ESR04893-001A,Stool,ERR357611,ERP001718,10561_2#36,25961941,-13.759029,-172.104629
10561_2_35_Con3653_3_2011,2011,Democratic Republic of Congo,1,3653/3,Blood,ERR357610,ERP001718,10561_2#35,25961941,-4.038333,21.758664
10561_2_37_Nepnp16_2011,2011,Nepal,1,np16,Blood,ERR357612,ERP001718,10561_2#37,25961941,28.394857,84.124008
10561_2_39_Nepnp87_2011,2011,Nepal,1,np87,Blood,ERR357614,ERP001718,10561_2#39,25961941,28.394857,84.124008
10561_2_38_Nepnp51_2011,2011,Nepal,1,np51,Blood,ERR357613,ERP001718,10561_2#38,25961941,28.394857,84.124008
10561_2_43_Viedtc122_1995,1995,Vietnam,1,dtc122,Blood,ERR357618,ERP001718,10561_2#43,25961941,14.058324,108.277199
10561_2_40_Meast022368_2002,2002,Western Asia,,ERL022368,Blood,ERR357615,ERP001718,10561_2#40,25961941,,
10561_2_42_SamH12ESR04732_2012,2012,Samoa,1,H12ESR04732-001A,Blood,ERR357617,ERP001718,10561_2#42,25961941,-13.759029,-172.104629
10561_2_46_Nepnp88_2011,2011,Nepal,1,np88,Blood,ERR357621,ERP001718,10561_2#46,25961941,28.394857,84.124008
10561_2_47_Vie150_98_S_1998,1998,Vietnam,1,,Unknown,ERR357622,ERP001718,10561_2#47,25961941,14.058324,108.277199
10561_2_44_Nepnp22_2011,2011,Nepal,1,np22,Blood,ERR357619,ERP001718,10561_2#44,25961941,28.394857,84.124008
10561_2_48_Con3673_3_2011,2011,Democratic Republic of Congo,1,3673/3,Blood,ERR357623,ERP001718,10561_2#48,25961941,-4.038333,21.758664
10561_2_50_Nepnp60_2011,2011,Nepal,1,np60,Blood,ERR357625,ERP001718,10561_2#50,25961941,28.394857,84.124008
10561_2_45_Nepnp57_2011,2011,Nepal,1,np57,Blood,ERR357620,ERP001718,10561_2#45,25961941,28.394857,84.124008
10561_2_49_SamH12ESR00753_2012,2012,Samoa,1,H12ESR00753-001A,Stool,ERR357624,ERP001718,10561_2#49,25961941,-13.759029,-172.104629
10561_2_51_Nepnp89_2011,2011,Nepal,1,np89,Blood,ERR357626,ERP001718,10561_2#51,25961941,28.394857,84.124008
10561_2_52_SamH12ESR04835_2012,2012,Samoa,1,H12ESR04835-001A,Blood,ERR357627,ERP001718,10561_2#52,25961941,-13.759029,-172.104629
10561_2_54_Nepnp90_2011,2011,Nepal,1,np90,Blood,ERR357629,ERP001718,10561_2#54,25961941,28.394857,84.124008
10561_2_53_Nepnp31_2011,2011,Nepal,1,np31,Blood,ERR357628,ERP001718,10561_2#53,25961941,28.394857,84.124008
10561_2_57_Nepnp39_2011,2011,Nepal,1,np39,Blood,ERR357632,ERP001718,10561_2#57,25961941,28.394857,84.124008
10561_2_55_Ind09896_2009,2009,India,1,ERL09896,Blood,ERR357630,ERP001718,10561_2#55,25961941,20.593684,78.96288
10561_2_56_SamH12ESR04928_2012,2012,Samoa,1,H12ESR04928-001A,Stool,ERR357631,ERP001718,10561_2#56,25961941,-13.759029,-172.104629
10561_2_58_Nepnp65_2011,2011,Nepal,1,np65,Blood,ERR357633,ERP001718,10561_2#58,25961941,28.394857,84.124008
10561_2_59_Nepnp92_2011,2011,Nepal,1,np92,Blood,ERR357634,ERP001718,10561_2#59,25961941,28.394857,84.124008
10561_2_60_Con3143_3_2010,2010,Democratic Republic of Congo,1,3143/3,Blood,ERR357635,ERP001718,10561_2#60,25961941,-4.038333,21.758664
10561_2_66_Ind101102_2010,2010,India,1,ERL101102,Stool,ERR357641,ERP001718,10561_2#66,25961941,20.593684,78.96288
10561_2_62_Nepnp40_2011,2011,Nepal,1,np40,Blood,ERR357637,ERP001718,10561_2#62,25961941,28.394857,84.124008
10561_2_63_Nepnp67_2011,2011,Nepal,1,np67,Blood,ERR357638,ERP001718,10561_2#63,25961941,28.394857,84.124008
10561_2_61_Ind102292_2010,2010,India,1,ERL102292,Blood,ERR357636,ERP001718,10561_2#61,25961941,20.593684,78.96288
10561_2_64_Nepnp93_2011,2011,Nepal,1,np93,Blood,ERR357639,ERP001718,10561_2#64,25961941,28.394857,84.124008
10561_2_68_Viedtc98_1994,1994,Vietnam,1,dtc98,Blood,ERR357643,ERP001718,10561_2#68,25961941,14.058324,108.277199
10561_2_67_Viedtc99_1994,1994,Vietnam,1,dtc99,Blood,ERR357642,ERP001718,10561_2#67,25961941,14.058324,108.277199
10561_2_71_Viedtc131_1995,1995,Vietnam,1,dtc131,Blood,ERR357646,ERP001718,10561_2#71,25961941,14.058324,108.277199
10561_2_69_Viedn88_1995,1995,Vietnam,1,dn88,Blood,ERR357644,ERP001718,10561_2#69,25961941,14.058324,108.277199
10561_2_70_Viedtc20_1994,1994,Vietnam,1,dtc20,Blood,ERR357645,ERP001718,10561_2#70,25961941,14.058324,108.277199
10561_2_73_Viedtc5_1994,1994,Vietnam,1,dtc5,Blood,ERR357648,ERP001718,10561_2#73,25961941,14.058324,108.277199
10561_2_76_Viect1-13_1993,1993,Vietnam,1,ct1-13,Blood,ERR357651,ERP001718,10561_2#76,25961941,14.058324,108.277199
10561_2_72_Viedtc180_1995,1995,Vietnam,1,dtc180,Blood,ERR357647,ERP001718,10561_2#72,25961941,14.058324,108.277199
10561_2_74_Viedtc107_1994,1994,Vietnam,1,dtc107,Blood,ERR357649,ERP001718,10561_2#74,25961941,14.058324,108.277199
10561_2_78_Viedty1-99_1997,1997,Vietnam,1,dty1-99,Blood,ERR357653,ERP001718,10561_2#78,25961941,14.058324,108.277199
10561_2_80_Viety2-121_1994,1994,Vietnam,1,ty2-121,Blood,ERR357655,ERP001718,10561_2#80,25961941,14.058324,108.277199
10561_2_77_Viect1-19_1993,1993,Vietnam,1,ct1-19,Blood,ERR357652,ERP001718,10561_2#77,25961941,14.058324,108.277199
10561_2_79_Viedty1-71_1997,1997,Vietnam,1,dty1-71,Blood,ERR357654,ERP001718,10561_2#79,25961941,14.058324,108.277199
10561_2_84_Viety1-48_1993,1993,Vietnam,1,ty1-48,Blood,ERR357659,ERP001718,10561_2#84,25961941,14.058324,108.277199
10561_2_82_Viety2-122_1994,1994,Vietnam,1,ty2-122,Blood,ERR357657,ERP001718,10561_2#82,25961941,14.058324,108.277199
10561_2_86_Viety2-124_1994,1994,Vietnam,1,ty2-124,Blood,ERR357661,ERP001718,10561_2#86,25961941,14.058324,108.277199
10561_2_88_Viety2-68_1994,1994,Vietnam,1,ty2-68,Blood,ERR357663,ERP001718,10561_2#88,25961941,14.058324,108.277199
10561_2_90_Viety2-69_1994,1994,Vietnam,1,ty2-69,Blood,ERR357665,ERP001718,10561_2#90,25961941,14.058324,108.277199
10562_2_2_SudMDUST112_2008,2008,Sudan,1,MDUST112,Urine,ERR357757,ERP001718,10562_2#2,25961941,12.862807,30.217636
10562_2_1_EgyMDUST110_2007,2007,Egypt,1,MDUST110,Blood,ERR357756,ERP001718,10562_2#1,25961941,26.820553,30.802498
10562_2_4_SamMDUST122_2010,2010,Samoa,1,MDUST122,Urine,ERR357759,ERP001718,10562_2#4,25961941,-13.759029,-172.104629
10562_2_3_SamMDUST119_2009,2009,Samoa,1,MDUST119,Blood,ERR357758,ERP001718,10562_2#3,25961941,-13.759029,-172.104629
